ID|name|赛季|球队|场次|首发|时间|投篮|命中率|三分|命中率|罚球|命中率|篮板|助攻|抢断|盖帽|失误|犯规|得分
10137|埃德-戴维斯(Ed Davis)|2010|猛龙|65|17|24.6|3.3-5.7|57.6%|0.0-0.0|0.0%|1.1-2.0|55.5%|7.1|0.6|0.60|1.03|0.74|2.82|7.7
10137|埃德-戴维斯(Ed Davis)|2011|猛龙|66|9|23.2|2.6-5.1|51.3%|0.0-0.0|0.0%|1.1-1.6|67.0%|6.6|0.9|0.61|0.95|1.02|2.36|6.3
10137|埃德-戴维斯(Ed Davis)|2012|汇总|81|28|20.1|3.2-6.0|53.9%|0.0-0.0|0.0%|1.3-2.1|61.7%|5.7|0.8|0.47|1.05|0.78|2.36|7.7
10137|埃德-戴维斯(Ed Davis)|2012|猛龙|45|24|24.2|4.1-7.5|54.9%|0.0-0.0|0.0%|1.5-2.3|64.7%|6.7|1.2|0.56|0.84|1.00|2.47|9.7
10137|埃德-戴维斯(Ed Davis)|2012|灰熊|36|4|15.1|2.1-4.0|51.7%|0.0-0.0|0.0%|1.0-1.8|56.9%|4.4|0.2|0.36|1.31|0.50|2.22|5.1
10137|埃德-戴维斯(Ed Davis)|2013|灰熊|63|4|15.2|2.5-4.6|53.4%|0.0-0.0|0.0%|0.7-1.4|52.8%|4.1|0.4|0.27|0.68|0.63|1.81|5.7
10138|罗伯特-萨克雷(Robert Sacre)|2012|湖人|32|3|6.3|0.6-1.5|37.5%|0.0-0.0|0.0%|0.2-0.3|63.6%|1.1|0.2|0.00|0.31|0.31|1.19|1.3
10138|罗伯特-萨克雷(Robert Sacre)|2013|湖人|65|13|16.8|2.2-4.6|47.7%|0.0-0.0|0.0%|1.0-1.4|68.1%|3.9|0.8|0.37|0.72|0.68|2.06|5.4
10139|韦斯利-约翰逊(Wesley Johnson)|2010|森林狼|79|63|26.2|3.4-8.6|39.7%|1.3-3.7|35.6%|0.8-1.2|69.6%|3.0|1.9|0.73|0.68|1.20|2.06|9.0
10139|韦斯利-约翰逊(Wesley Johnson)|2011|森林狼|65|64|22.6|2.4-6.1|39.8%|0.8-2.6|31.4%|0.4-0.5|70.6%|2.7|0.9|0.54|0.74|0.92|1.77|6.0
10139|韦斯利-约翰逊(Wesley Johnson)|2012|太阳|50|21|19.1|3.2-7.9|40.7%|1.0-3.1|32.3%|0.5-0.7|77.1%|2.5|0.7|0.44|0.36|0.96|1.12|8.0
10139|韦斯利-约翰逊(Wesley Johnson)|2013|湖人|79|62|28.4|3.5-8.2|42.5%|1.3-3.4|36.9%|0.8-1.0|79.2%|4.4|1.6|1.09|0.97|1.14|2.62|9.1
10140|泽维尔-亨利(Xavier Henry)|2010|灰熊|38|16|13.9|1.7-4.2|40.6%|0.1-0.4|11.8%|0.9-1.4|63.5%|1.0|0.5|0.29|0.08|0.34|1.26|4.3
10140|泽维尔-亨利(Xavier Henry)|2011|黄蜂|45|0|16.9|2.0-5.1|39.5%|0.2-0.4|41.2%|1.2-1.9|61.2%|2.4|0.8|0.58|0.18|0.78|1.31|5.3
10140|泽维尔-亨利(Xavier Henry)|2012|黄蜂|50|2|12.5|1.3-3.2|41.0%|0.1-0.2|36.4%|1.2-1.8|63.0%|1.8|0.3|0.32|0.10|0.62|1.44|3.9
10140|泽维尔-亨利(Xavier Henry)|2013|湖人|43|5|21.1|3.3-8.0|41.7%|0.7-1.9|34.6%|2.7-4.1|65.5%|2.7|1.2|1.02|0.16|1.33|1.84|10.0
10144|鲁迪-盖伊(Rudy Gay)|2006|灰熊|78|43|27.0|4.1-9.7|42.2%|0.7-1.8|36.4%|1.9-2.7|72.7%|4.5|1.3|0.91|0.95|1.79|2.46|10.8
10144|鲁迪-盖伊(Rudy Gay)|2007|灰熊|81|81|37.0|7.7-16.7|46.2%|1.7-4.8|34.6%|3.1-3.9|78.5%|6.2|2.0|1.37|0.98|2.35|2.84|20.1
10144|鲁迪-盖伊(Rudy Gay)|2008|灰熊|79|78|37.3|7.2-16.0|45.3%|1.1-3.1|35.1%|3.3-4.4|76.7%|5.5|1.7|1.24|0.75|2.57|2.80|18.9
10144|鲁迪-盖伊(Rudy Gay)|2009|灰熊|80|80|39.7|7.5-16.1|46.6%|0.8-2.5|32.7%|3.8-5.0|75.3%|5.9|1.9|1.48|0.80|2.11|2.51|19.6
10144|鲁迪-盖伊(Rudy Gay)|2010|灰熊|54|54|39.9|7.6-16.1|47.1%|1.1-2.7|39.6%|3.6-4.5|80.5%|6.2|2.8|1.69|1.07|2.50|2.43|19.8
10144|鲁迪-盖伊(Rudy Gay)|2011|灰熊|65|65|37.3|7.5-16.4|45.5%|0.8-2.7|31.2%|3.2-4.0|79.1%|6.4|2.3|1.46|0.85|2.48|2.12|19.0
10144|鲁迪-盖伊(Rudy Gay)|2012|汇总|75|74|35.8|6.9-16.7|41.6%|1.1-3.5|32.3%|3.2-3.9|81.4%|6.1|2.7|1.51|0.71|2.64|2.43|18.2
10144|鲁迪-盖伊(Rudy Gay)|2012|灰熊|42|42|36.7|6.7-16.4|40.8%|1.0-3.1|31.0%|2.9-3.7|77.6%|5.9|2.6|1.33|0.74|2.48|2.07|17.2
10144|鲁迪-盖伊(Rudy Gay)|2012|猛龙|33|32|34.7|7.3-17.1|42.5%|1.3-4.0|33.6%|3.6-4.2|85.6%|6.4|2.8|1.73|0.67|2.85|2.88|19.5
10144|鲁迪-盖伊(Rudy Gay)|2013|汇总|73|73|34.7|7.4-16.2|45.5%|0.9-2.7|33.0%|4.4-5.3|82.2%|6.0|2.9|1.30|0.77|3.07|2.34|20.0
10144|鲁迪-盖伊(Rudy Gay)|2013|猛龙|18|18|35.5|7.2-18.6|38.8%|1.2-3.3|37.3%|3.8-4.9|77.3%|7.4|2.2|1.56|1.28|3.28|2.61|19.4
10144|鲁迪-盖伊(Rudy Gay)|2013|国王|55|55|34.4|7.4-15.3|48.2%|0.8-2.5|31.2%|4.5-5.4|83.6%|5.5|3.1|1.22|0.60|3.00|2.25|20.1
10145|德马库斯-考辛斯(DeMarcus Cousins)|2010|国王|81|62|28.5|5.3-12.4|43.0%|0.0-0.2|16.7%|3.4-5.0|68.7%|8.6|2.5|1.05|0.84|3.31|4.10|14.1
10145|德马库斯-考辛斯(DeMarcus Cousins)|2011|国王|64|62|30.5|7.0-15.6|44.8%|0.0-0.2|14.3%|4.1-5.8|70.2%|11.0|1.6|1.45|1.17|2.66|4.02|18.1
10145|德马库斯-考辛斯(DeMarcus Cousins)|2012|国王|75|74|30.5|6.4-13.8|46.5%|0.1-0.3|18.2%|4.2-5.6|73.8%|9.9|2.7|1.44|0.73|3.00|3.59|17.1
10145|德马库斯-考辛斯(DeMarcus Cousins)|2013|国王|71|71|32.4|8.3-16.8|49.6%|0.0-0.1|0.0%|6.1-8.4|72.6%|11.7|2.9|1.54|1.28|3.54|3.80|22.7
10146|卡尔-兰德里(Carl Landry)|2007|火箭|42|0|16.9|3.2-5.2|61.6%|0.0-0.0|0.0%|1.7-2.6|66.1%|4.9|0.5|0.40|0.17|0.62|2.33|8.1
10146|卡尔-兰德里(Carl Landry)|2008|火箭|69|0|21.3|3.5-6.1|57.4%|0.0-0.0|33.3%|2.3-2.8|81.3%|5.0|0.6|0.38|0.45|0.99|2.41|9.2
10146|卡尔-兰德里(Carl Landry)|2009|汇总|80|29|30.9|6.2-11.6|53.6%|0.0-0.0|33.3%|4.3-5.3|80.6%|5.8|0.8|0.69|0.79|1.70|2.92|16.8
10146|卡尔-兰德里(Carl Landry)|2009|火箭|52|1|27.2|5.8-10.6|54.7%|0.0-0.0|0.0%|4.5-5.4|83.9%|5.5|0.8|0.54|0.88|1.65|2.81|16.1
10146|卡尔-兰德里(Carl Landry)|2009|国王|28|28|37.6|7.0-13.5|52.0%|0.0-0.1|33.3%|3.9-5.2|74.1%|6.5|0.9|0.96|0.61|1.79|3.14|18.0
10146|卡尔-兰德里(Carl Landry)|2010|汇总|76|26|26.4|4.5-9.0|50.2%|0.0-0.1|0.0%|2.8-3.8|74.0%|4.6|0.8|0.53|0.42|1.43|2.58|11.9
10146|卡尔-兰德里(Carl Landry)|2010|国王|53|16|26.5|4.5-9.1|49.2%|0.0-0.1|0.0%|2.9-4.1|72.1%|4.8|0.9|0.57|0.38|1.55|2.36|11.9
10146|卡尔-兰德里(Carl Landry)|2010|黄蜂|23|10|26.2|4.7-8.8|52.7%|0.0-0.0|0.0%|2.5-3.2|79.5%|4.1|0.6|0.43|0.52|1.17|3.09|11.8
10146|卡尔-兰德里(Carl Landry)|2011|黄蜂|41|8|24.4|4.4-8.8|50.3%|0.0-0.1|0.0%|3.6-4.5|79.9%|5.2|0.9|0.32|0.29|1.56|2.17|12.5
10146|卡尔-兰德里(Carl Landry)|2012|勇士|81|2|23.2|4.0-7.4|54.0%|0.0-0.0|33.3%|2.8-3.4|81.7%|6.0|0.8|0.43|0.38|1.42|2.35|10.8
10146|卡尔-兰德里(Carl Landry)|2013|国王|18|1|12.9|1.7-3.3|51.7%|0.0-0.0|0.0%|0.8-0.9|82.4%|3.2|0.3|0.17|0.06|0.50|1.89|4.2
10147|德里克-威廉姆斯(Derrick Williams)|2011|森林狼|66|15|21.5|3.1-7.5|41.2%|0.6-2.1|26.8%|2.1-3.0|69.7%|4.7|0.6|0.45|0.47|1.17|1.44|8.8
10147|德里克-威廉姆斯(Derrick Williams)|2012|森林狼|78|56|24.6|4.3-10.1|43.0%|0.8-2.5|33.2%|2.5-3.5|70.6%|5.5|0.6|0.56|0.47|1.29|1.63|12.0
10147|德里克-威廉姆斯(Derrick Williams)|2013|汇总|78|15|23.3|2.6-6.2|42.7%|0.3-1.3|26.3%|2.4-3.3|71.8%|4.1|0.7|0.62|0.26|0.97|1.46|8.0
10147|德里克-威廉姆斯(Derrick Williams)|2013|森林狼|11|0|14.7|1.7-4.9|35.2%|0.2-1.4|13.3%|1.3-1.5|87.5%|2.4|0.1|0.36|0.36|0.55|0.82|4.9
10147|德里克-威廉姆斯(Derrick Williams)|2013|国王|67|15|24.7|2.8-6.4|43.7%|0.4-1.3|28.6%|2.6-3.6|70.8%|4.4|0.8|0.66|0.24|1.04|1.57|8.5
10148|杰森-汤普森(Jason Thompson)|2008|国王|82|56|28.1|4.3-8.7|49.7%|0.0-0.1|0.0%|2.4-3.5|69.2%|7.4|1.1|0.56|0.72|1.78|3.83|11.1
10148|杰森-汤普森(Jason Thompson)|2009|国王|75|58|31.4|4.9-10.5|47.2%|0.0-0.1|10.0%|2.6-3.7|71.5%|8.5|1.7|0.55|0.97|1.85|3.72|12.5
10148|杰森-汤普森(Jason Thompson)|2010|国王|75|39|23.3|3.6-7.1|50.7%|0.0-0.0|0.0%|1.6-2.7|60.5%|6.1|1.2|0.37|0.59|1.32|2.83|8.8
10148|杰森-汤普森(Jason Thompson)|2011|国王|64|47|25.9|3.7-6.9|53.5%|0.0-0.0|0.0%|1.7-2.8|60.2%|6.9|1.2|0.67|0.69|1.06|2.33|9.1
10148|杰森-汤普森(Jason Thompson)|2012|国王|82|81|27.9|4.6-9.1|50.2%|0.0-0.0|0.0%|1.7-2.5|69.4%|6.7|1.0|0.59|0.74|1.23|2.77|10.9
10148|杰森-汤普森(Jason Thompson)|2013|国王|82|61|24.5|3.1-6.0|50.6%|0.0-0.0|0.0%|1.0-1.8|57.9%|6.4|0.6|0.39|0.68|1.16|3.06|7.1
10149|拉蒙-塞申斯(Ramon Sessions)|2007|雄鹿|17|7|26.5|3.0-6.9|43.6%|0.2-0.4|42.9%|1.9-2.4|78.0%|3.4|7.5|1.00|0.18|2.12|1.53|8.1
10149|拉蒙-塞申斯(Ramon Sessions)|2008|雄鹿|79|39|27.5|4.4-9.8|44.5%|0.1-0.4|17.6%|3.6-4.5|79.4%|3.4|5.7|1.05|0.09|1.92|2.00|12.4
10149|拉蒙-塞申斯(Ramon Sessions)|2009|森林狼|82|1|21.1|3.1-6.8|45.6%|0.0-0.2|6.7%|2.0-2.8|71.7%|2.6|3.1|0.67|0.06|1.67|1.67|8.2
10149|拉蒙-塞申斯(Ramon Sessions)|2010|骑士|81|38|26.3|4.5-9.6|46.6%|0.0-0.2|20.0%|4.3-5.2|82.3%|3.1|5.2|0.74|0.10|2.20|1.15|13.3
10149|拉蒙-塞申斯(Ramon Sessions)|2011|汇总|64|23|26.7|3.8-8.8|42.8%|0.7-1.5|44.3%|3.0-3.9|78.2%|3.3|5.5|0.69|0.05|2.20|1.56|11.3
10149|拉蒙-塞申斯(Ramon Sessions)|2011|骑士|41|4|24.5|3.4-8.6|39.8%|0.6-1.5|41.9%|3.0-3.6|83.0%|3.1|5.2|0.66|0.02|2.00|1.54|10.5
10149|拉蒙-塞申斯(Ramon Sessions)|2011|湖人|23|19|30.5|4.4-9.2|47.9%|0.7-1.5|48.6%|3.1-4.4|71.3%|3.8|6.2|0.74|0.09|2.57|1.61|12.7
10149|拉蒙-塞申斯(Ramon Sessions)|2012|山猫|61|0|27.1|4.5-11.1|40.8%|0.5-1.8|30.8%|4.8-5.7|83.9%|2.8|3.8|0.79|0.11|1.70|1.49|14.4
10149|拉蒙-塞申斯(Ramon Sessions)|2013|汇总|83|19|26.7|4.0-9.3|42.9%|0.4-1.5|28.2%|3.9-4.9|80.7%|2.4|4.1|0.59|0.11|1.78|1.08|12.3
10149|拉蒙-塞申斯(Ramon Sessions)|2013|山猫|55|7|23.7|3.5-8.5|40.9%|0.3-1.2|22.1%|3.3-4.3|78.2%|2.1|3.7|0.60|0.11|1.69|0.91|10.5
10149|拉蒙-塞申斯(Ramon Sessions)|2013|雄鹿|28|12|32.5|5.0-10.9|46.1%|0.7-2.0|35.7%|5.1-6.1|84.1%|3.1|4.8|0.57|0.11|1.96|1.43|15.8
10150|达伦-科里森(Darren Collison)|2009|黄蜂|76|37|27.8|4.9-10.4|47.7%|0.6-1.5|40.0%|1.9-2.3|85.1%|2.5|5.7|1.03|0.05|2.66|1.21|12.4
10150|达伦-科里森(Darren Collison)|2010|步行者|79|79|29.9|5.0-11.0|45.7%|0.5-1.6|33.1%|2.6-2.9|87.1%|2.8|5.1|1.10|0.18|2.46|1.38|13.2
10150|达伦-科里森(Darren Collison)|2011|步行者|60|56|31.3|3.8-8.7|44.0%|0.6-1.6|36.2%|2.1-2.5|83.0%|3.1|4.8|0.82|0.23|1.90|1.68|10.3
10150|达伦-科里森(Darren Collison)|2012|小牛|81|47|29.3|4.2-8.9|47.1%|0.6-1.7|35.3%|3.0-3.4|88.0%|2.7|5.1|1.23|0.10|2.14|1.72|12.0
10150|达伦-科里森(Darren Collison)|2013|快船|80|35|25.9|4.0-8.7|46.7%|0.9-2.4|37.6%|2.4-2.8|85.7%|2.4|3.7|1.16|0.19|1.65|1.88|11.4
10151|本-麦克勒摩(Ben McLemore)|2013|国王|82|55|26.7|3.1-8.3|37.6%|1.2-3.6|32.0%|1.4-1.7|80.4%|2.9|1.0|0.55|0.22|1.17|2.45|8.8
10153|雷吉-埃文斯(Reggie Evans)|2002|超音速|67|60|20.4|1.0-2.1|47.1%|0.0-0.0|0.0%|1.2-2.3|51.9%|6.6|0.5|0.57|0.16|0.78|2.58|3.2
10153|雷吉-埃文斯(Reggie Evans)|2003|超音速|75|27|17.1|0.9-2.2|40.6%|0.0-0.0|0.0%|1.1-2.0|56.1%|5.4|0.4|0.72|0.13|0.87|2.35|2.9
10153|雷吉-埃文斯(Reggie Evans)|2004|超音速|79|79|23.8|1.7-3.5|47.6%|0.0-0.0|0.0%|1.6-3.0|53.4%|9.3|0.7|0.73|0.19|1.32|2.56|4.9
10153|雷吉-埃文斯(Reggie Evans)|2005|汇总|67|25|20.8|2.0-4.0|48.9%|0.0-0.0|0.0%|1.7-3.2|53.0%|7.5|0.6|0.60|0.15|1.27|2.48|5.6
10153|雷吉-埃文斯(Reggie Evans)|2005|超音速|41|23|19.2|2.1-4.2|50.9%|0.0-0.0|0.0%|1.6-2.9|55.0%|6.7|0.6|0.59|0.12|1.00|2.32|5.9
10153|雷吉-埃文斯(Reggie Evans)|2005|掘金|26|2|23.3|1.7-3.7|45.3%|0.0-0.0|0.0%|1.9-3.7|50.5%|8.7|0.6|0.62|0.19|1.69|2.73|5.2
10153|雷吉-埃文斯(Reggie Evans)|2006|掘金|66|11|17.1|1.8-3.3|54.4%|0.0-0.0|0.0%|1.4-2.8|49.7%|7.0|0.7|0.64|0.24|1.44|2.18|4.9
10153|雷吉-埃文斯(Reggie Evans)|2007|76人|81|61|23.2|1.9-4.3|43.9%|0.0-0.0|100.0%|1.5-3.2|46.7%|7.5|0.8|1.06|0.10|1.33|2.63|5.2
10153|雷吉-埃文斯(Reggie Evans)|2008|76人|79|7|14.4|1.0-2.3|44.4%|0.0-0.0|0.0%|1.3-2.2|59.4%|4.6|0.3|0.52|0.10|0.87|2.04|3.3
10153|雷吉-埃文斯(Reggie Evans)|2009|猛龙|28|1|11.1|1.2-2.5|49.3%|0.0-0.0|0.0%|1.0-2.1|45.0%|3.8|0.3|0.50|0.14|0.79|1.57|3.4
10153|雷吉-埃文斯(Reggie Evans)|2010|猛龙|30|18|26.6|1.4-3.4|40.8%|0.0-0.0|0.0%|1.6-2.9|54.5%|11.5|1.3|0.97|0.20|1.30|2.97|4.4
10153|雷吉-埃文斯(Reggie Evans)|2011|快船|56|0|13.8|0.6-1.3|47.2%|0.0-0.0|0.0%|0.6-1.3|50.7%|4.8|0.3|0.55|0.11|0.79|2.11|1.9
10153|雷吉-埃文斯(Reggie Evans)|2012|篮网|80|56|24.6|1.6-3.3|47.9%|0.0-0.0|0.0%|1.4-2.8|50.9%|11.1|0.5|0.93|0.16|1.39|2.49|4.5
10153|雷吉-埃文斯(Reggie Evans)|2013|汇总|54|20|16.6|1.3-2.8|47.3%|0.0-0.0|0.0%|1.3-2.4|55.4%|6.2|0.4|0.69|0.06|1.07|2.20|4.0
10153|雷吉-埃文斯(Reggie Evans)|2013|篮网|30|6|13.3|0.8-2.0|39.0%|0.0-0.0|0.0%|1.2-2.2|53.8%|5.0|0.2|0.43|0.07|0.93|1.80|2.7
10153|雷吉-埃文斯(Reggie Evans)|2013|国王|24|14|20.8|2.0-3.8|52.7%|0.0-0.0|0.0%|1.5-2.7|56.9%|7.7|0.7|1.00|0.04|1.25|2.71|5.5
10154|莱恩-霍林斯(Ryan Hollins)|2006|山猫|27|0|6.9|0.7-1.3|55.6%|0.0-0.0|0.0%|0.9-1.5|60.0%|1.1|0.0|0.15|0.26|0.59|1.48|2.4
10154|莱恩-霍林斯(Ryan Hollins)|2007|山猫|60|1|8.9|0.8-1.6|48.9%|0.0-0.0|0.0%|0.9-1.4|67.1%|1.8|0.2|0.17|0.50|0.42|1.60|2.5
10154|莱恩-霍林斯(Ryan Hollins)|2008|汇总|45|3|9.9|1.1-2.1|53.2%|0.0-0.0|0.0%|1.0-1.6|59.7%|2.2|0.2|0.16|0.71|0.53|1.73|3.2
10154|莱恩-霍林斯(Ryan Hollins)|2008|山猫|18|1|10.2|1.1-1.9|54.3%|0.0-0.0|0.0%|1.4-2.2|66.7%|2.0|0.2|0.17|0.94|0.56|1.89|3.6
10154|莱恩-霍林斯(Ryan Hollins)|2008|小牛|27|2|9.6|1.1-2.2|52.5%|0.0-0.0|0.0%|0.6-1.2|51.5%|2.3|0.1|0.15|0.56|0.52|1.63|2.9
10154|莱恩-霍林斯(Ryan Hollins)|2009|森林狼|73|27|16.8|2.3-4.2|55.8%|0.0-0.0|0.0%|1.5-2.2|69.0%|2.8|0.7|0.26|0.52|1.30|2.73|6.1
10154|莱恩-霍林斯(Ryan Hollins)|2010|骑士|70|16|16.9|1.9-3.1|59.8%|0.0-0.0|0.0%|1.6-2.3|68.1%|2.7|0.4|0.31|0.60|0.96|2.84|5.3
10154|莱恩-霍林斯(Ryan Hollins)|2011|汇总|39|8|13.4|1.2-2.2|54.8%|0.0-0.0|0.0%|1.0-1.9|52.0%|2.1|0.2|0.13|0.44|0.90|2.00|3.4
10154|莱恩-霍林斯(Ryan Hollins)|2011|骑士|24|7|15.1|1.2-2.3|50.0%|0.0-0.0|0.0%|1.4-2.3|60.0%|2.3|0.2|0.17|0.50|1.00|2.29|3.7
10154|莱恩-霍林斯(Ryan Hollins)|2011|凯尔特人|15|1|10.7|1.2-1.9|64.3%|0.0-0.0|0.0%|0.4-1.3|30.0%|1.7|0.2|0.07|0.33|0.73|1.53|2.8
10154|莱恩-霍林斯(Ryan Hollins)|2012|快船|60|0|11.1|1.2-1.9|61.4%|0.0-0.0|0.0%|1.1-1.5|75.0%|2.3|0.2|0.10|0.57|0.73|2.22|3.4
10154|莱恩-霍林斯(Ryan Hollins)|2013|快船|61|0|7.9|0.9-1.2|73.6%|0.0-0.0|0.0%|0.6-0.9|62.5%|1.5|0.1|0.15|0.51|0.48|1.43|2.3
10155|欧米-卡斯比(Omri Casspi)|2009|国王|77|31|25.1|3.9-8.7|44.6%|1.0-2.6|36.9%|1.5-2.3|67.2%|4.5|1.2|0.70|0.22|1.27|1.62|10.3
10155|欧米-卡斯比(Omri Casspi)|2010|国王|71|27|24.0|3.2-7.7|41.2%|1.3-3.5|37.2%|1.0-1.4|67.3%|4.3|1.0|0.76|0.18|0.96|1.62|8.6
10155|欧米-卡斯比(Omri Casspi)|2011|骑士|65|35|20.6|2.6-6.3|40.3%|0.8-2.6|31.5%|1.1-1.7|68.5%|3.5|1.0|0.57|0.32|0.98|1.77|7.1
10155|欧米-卡斯比(Omri Casspi)|2012|骑士|43|1|11.7|1.5-3.7|39.4%|0.6-1.8|32.9%|0.5-1.0|53.7%|2.7|0.7|0.58|0.28|0.51|1.05|4.0
10155|欧米-卡斯比(Omri Casspi)|2013|火箭|71|2|18.1|2.4-5.8|42.2%|0.9-2.5|34.7%|1.2-1.7|68.0%|3.7|1.2|0.62|0.20|1.01|1.41|6.9
10156|雷-麦卡勒姆(Ray McCallum)|2013|国王|45|10|19.9|2.5-6.7|37.7%|0.5-1.3|37.3%|0.7-1.0|74.4%|1.8|2.7|0.49|0.20|0.87|1.53|6.2
10158|凯文-杜兰特(Kevin Durant)|2007|超音速|80|80|34.6|7.3-17.1|43.0%|0.7-2.6|28.8%|4.9-5.6|87.3%|4.3|2.4|0.97|0.94|2.90|1.52|20.3
10158|凯文-杜兰特(Kevin Durant)|2008|超音速|74|74|39.0|8.9-18.8|47.6%|1.3-3.1|42.2%|6.1-7.1|86.3%|6.5|2.8|1.30|0.72|3.04|1.81|25.3
10158|凯文-杜兰特(Kevin Durant)|2009|雷霆|82|82|39.5|9.7-20.3|47.6%|1.6-4.3|36.5%|9.2-10.2|90.0%|7.6|2.8|1.37|1.02|3.30|2.09|30.1
10158|凯文-杜兰特(Kevin Durant)|2010|雷霆|78|78|38.9|9.1-19.7|46.2%|1.9-5.3|35.0%|7.6-8.7|88.0%|6.8|2.7|1.13|0.97|2.79|2.04|27.7
10158|凯文-杜兰特(Kevin Durant)|2011|雷霆|66|66|38.6|9.7-19.7|49.6%|2.0-5.2|38.7%|6.5-7.6|86.0%|8.0|3.5|1.33|1.17|3.76|2.02|28.0
10158|凯文-杜兰特(Kevin Durant)|2012|雷霆|81|81|38.5|9.0-17.7|51.0%|1.7-4.1|41.6%|8.4-9.3|90.5%|7.9|4.6|1.43|1.30|3.46|1.77|28.1
10158|凯文-杜兰特(Kevin Durant)|2013|雷霆|81|81|38.5|10.5-20.8|50.3%|2.4-6.1|39.1%|8.7-9.9|87.3%|7.4|5.5|1.27|0.73|3.52|2.15|32.0
10159|拉塞尔-威斯布鲁克(Russell Westbrook)|2008|超音速|82|65|32.5|5.3-13.4|39.8%|0.4-1.6|27.1%|4.3-5.2|81.5%|4.9|5.3|1.34|0.20|3.34|2.33|15.3
10159|拉塞尔-威斯布鲁克(Russell Westbrook)|2009|雷霆|82|82|34.3|5.9-14.1|41.8%|0.3-1.3|22.1%|4.0-5.1|78.0%|4.9|8.0|1.32|0.41|3.27|2.49|16.1
10159|拉塞尔-威斯布鲁克(Russell Westbrook)|2010|雷霆|82|82|34.7|7.5-17.0|44.2%|0.4-1.3|33.0%|6.5-7.7|84.2%|4.6|8.2|1.89|0.37|3.85|2.52|21.9
10159|拉塞尔-威斯布鲁克(Russell Westbrook)|2011|雷霆|66|66|35.3|8.8-19.2|45.7%|0.9-3.0|31.6%|5.2-6.3|82.3%|4.6|5.5|1.70|0.32|3.62|2.23|23.6
10159|拉塞尔-威斯布鲁克(Russell Westbrook)|2012|雷霆|82|82|34.9|8.2-18.7|43.8%|1.2-3.7|32.3%|5.6-7.0|80.0%|5.2|7.4|1.77|0.29|3.33|2.30|23.2
10159|拉塞尔-威斯布鲁克(Russell Westbrook)|2013|雷霆|46|46|30.7|7.5-17.2|43.7%|1.5-4.7|31.8%|5.3-6.4|82.6%|5.7|6.9|1.91|0.15|3.85|2.26|21.8
10160|赛尔吉-伊巴卡(Serge Ibaka)|2009|雷霆|73|0|18.1|2.8-5.1|54.3%|0.0-0.0|50.0%|0.8-1.3|63.0%|5.4|0.1|0.34|1.33|0.93|2.66|6.3
10160|赛尔吉-伊巴卡(Serge Ibaka)|2010|雷霆|82|44|27.0|4.1-7.5|54.3%|0.0-0.0|0.0%|1.7-2.2|75.0%|7.6|0.3|0.38|2.41|0.87|3.26|9.9
10160|赛尔吉-伊巴卡(Serge Ibaka)|2011|雷霆|66|66|27.2|4.0-7.4|53.5%|0.0-0.0|33.3%|1.2-1.8|66.1%|7.5|0.4|0.50|3.65|1.20|2.71|9.1
10160|赛尔吉-伊巴卡(Serge Ibaka)|2012|雷霆|80|80|31.1|5.6-9.7|57.3%|0.2-0.7|35.1%|1.8-2.4|74.9%|7.7|0.5|0.35|3.02|1.56|2.66|13.2
10160|赛尔吉-伊巴卡(Serge Ibaka)|2013|雷霆|81|81|32.9|6.5-12.1|53.6%|0.3-0.7|38.3%|1.9-2.5|78.4%|8.8|1.0|0.48|2.70|1.52|2.88|15.1
10161|肯德里克-帕金斯(Kendrick Perkins)|2003|凯尔特人|10|0|3.5|0.8-1.5|53.3%|0.0-0.0|0.0%|0.6-0.9|66.7%|1.4|0.3|0.00|0.20|0.50|0.60|2.2
10161|肯德里克-帕金斯(Kendrick Perkins)|2004|凯尔特人|60|3|9.1|0.9-2.0|47.1%|0.0-0.0|0.0%|0.6-1.0|63.8%|2.9|0.3|0.15|0.62|0.72|1.63|2.5
10161|肯德里克-帕金斯(Kendrick Perkins)|2005|凯尔特人|68|40|19.6|2.0-3.9|51.5%|0.0-0.0|0.0%|1.2-1.9|61.5%|5.9|1.0|0.31|1.54|1.57|2.93|5.2
10161|肯德里克-帕金斯(Kendrick Perkins)|2006|凯尔特人|72|53|21.9|1.8-3.7|49.1%|0.0-0.0|0.0%|0.8-1.4|60.0%|5.2|1.3|0.32|1.33|1.57|2.97|4.5
10161|肯德里克-帕金斯(Kendrick Perkins)|2007|凯尔特人|78|78|24.5|2.7-4.5|61.5%|0.0-0.0|0.0%|1.5-2.3|62.3%|6.1|1.1|0.40|1.46|1.60|3.10|6.9
10161|肯德里克-帕金斯(Kendrick Perkins)|2008|凯尔特人|76|76|29.6|3.6-6.3|57.7%|0.0-0.0|0.0%|1.3-2.1|60.0%|8.1|1.3|0.29|1.97|2.17|3.33|8.5
10161|肯德里克-帕金斯(Kendrick Perkins)|2009|凯尔特人|78|78|27.6|4.0-6.7|60.2%|0.0-0.0|0.0%|2.1-3.6|58.2%|7.6|1.0|0.33|1.69|2.12|2.81|10.1
10161|肯德里克-帕金斯(Kendrick Perkins)|2010|汇总|29|24|25.6|2.3-4.5|51.5%|0.0-0.0|0.0%|1.4-2.5|55.6%|8.0|0.9|0.31|0.90|1.93|3.14|6.0
