ID|name|season|team|changci|shoufa|time|toulan_mingzhong|toulan_chusou|mingzhonglv|3fen_mingzhong|3fen_chushou|3fenmingzhong|faqiu_mingzhong|faqiu_chushou|faqiu_mingzhonglv|lanban|zhugong|qiangduan|gaimao|shiwu|fangui|defen
10001|Tony Parke|2001|马刺|10|10|34.1|6.2|13.6|45.6%|1.0|2.7|37.0%|2.1|2.8|75.0%|2.9|4.0|0.90|0.10|2.20|2.20|15.5
10001|Tony Parke|2002|马刺|24|24|33.9|5.6|14.0|40.3%|0.6|2.3|26.8%|2.8|3.9|71.3%|2.8|3.5|0.92|0.12|1.96|2.12|14.7
10001|Tony Parke|2003|马刺|10|10|38.6|7.2|16.8|42.9%|1.7|4.3|39.5%|2.3|3.5|65.7%|2.1|7.0|1.30|0.10|3.10|1.50|18.4
10001|Tony Parke|2004|马刺|23|23|37.3|7.2|15.9|45.4%|0.4|2.1|18.8%|2.4|3.8|63.2%|2.9|4.3|0.74|0.09|3.09|3.00|17.2
10001|Tony Parke|2005|马刺|13|13|36.5|8.0|17.4|46.0%|0.2|0.7|22.2%|4.9|6.1|81.0%|3.6|3.8|1.00|0.08|3.08|2.38|21.1
10001|Tony Parke|2006|马刺|20|20|37.5|8.4|17.5|48.0%|0.3|1.1|33.3%|3.6|5.3|67.9%|3.4|5.8|1.10|0.00|3.30|1.70|20.8
10001|Tony Parke|2007|马刺|17|17|38.5|8.9|18.0|49.7%|0.4|1.2|35.0%|4.1|5.5|75.3%|3.7|6.1|0.94|0.06|2.94|2.18|22.4
10001|Tony Parke|2008|马刺|5|5|36.2|11.8|21.6|54.6%|0.6|2.8|21.4%|4.4|6.2|71.0%|4.2|6.8|1.20|0.20|4.20|2.60|28.6
10001|Tony Parke|2009|马刺|10|2|33.5|7.3|15.4|47.4%|0.2|0.3|66.7%|2.5|4.2|59.5%|3.8|5.4|0.60|0.00|2.20|2.00|17.3
10001|Tony Parke|2010|马刺|6|6|36.8|7.2|15.5|46.2%|0.2|1.3|12.5%|5.2|6.8|75.6%|2.7|5.2|1.33|0.33|3.33|1.67|19.7
10001|Tony Parke|2011|马刺|14|14|36.1|7.3|16.1|45.3%|0.5|1.5|33.3%|5.1|6.3|80.7%|3.6|6.8|0.93|0.00|3.14|1.64|20.1
10001|Tony Parke|2012|马刺|21|21|36.4|8.0|17.4|45.8%|0.5|1.5|35.5%|4.1|5.3|77.7%|3.2|7.0|1.19|0.14|2.52|1.24|20.6
10001|Tony Parke|2013|马刺|23|23|31.3|7.3|15.0|48.6%|0.6|1.5|37.1%|2.2|3.0|72.9%|2.0|4.8|0.65|0.09|2.70|1.61|17.4
10002|Tim Dunca|1997|马刺|9|9|41.6|8.1|15.6|52.1%|0.0|0.1|0.0%|4.4|6.7|66.7%|9.0|1.9|0.56|2.56|2.78|2.67|20.7
10002|Tim Dunca|1998|马刺|17|17|43.1|8.5|16.6|51.1%|0.0|0.2|0.0%|6.3|8.4|74.8%|11.5|2.8|0.76|2.65|3.06|2.94|23.2
10002|Tim Dunca|2000|马刺|13|13|40.5|9.2|18.9|48.8%|0.1|0.1|100.0%|5.8|9.2|63.9%|14.5|3.8|1.08|2.69|3.85|3.31|24.4
10002|Tim Dunca|2001|马刺|9|9|42.2|9.1|20.1|45.3%|0.1|0.3|33.3%|9.2|11.2|82.2%|14.4|5.0|0.67|4.33|4.11|2.44|27.6
10002|Tim Dunca|2002|马刺|24|24|42.5|9.1|17.2|52.9%|0.0|0.3|0.0%|6.5|9.7|67.7%|15.4|5.3|0.62|3.29|3.17|3.25|24.7
10002|Tim Dunca|2003|马刺|10|10|40.5|8.3|15.9|52.2%|0.0|0.1|0.0%|5.5|8.7|63.2%|11.3|3.2|0.80|2.00|4.20|3.40|22.1
10002|Tim Dunca|2004|马刺|23|23|37.8|8.6|18.5|46.4%|0.0|0.2|20.0%|6.4|8.9|71.7%|12.4|2.7|0.35|2.26|2.70|2.87|23.6
10002|Tim Dunca|2005|马刺|13|13|37.9|9.3|16.2|57.3%|0.0|0.2|0.0%|7.2|10.1|71.8%|10.5|3.3|0.85|1.92|2.62|3.85|25.8
10002|Tim Dunca|2006|马刺|20|20|36.8|8.7|16.7|52.1%|0.0|0.0|0.0%|4.8|7.5|64.4%|11.4|3.2|0.65|3.10|2.95|2.95|22.2
10002|Tim Dunca|2007|马刺|17|17|39.2|7.9|17.7|44.9%|0.1|0.3|20.0%|4.2|6.8|62.6%|14.5|3.3|0.88|2.06|2.41|2.41|20.2
10002|Tim Dunca|2008|马刺|5|5|32.8|8.2|15.4|53.2%|0.0|0.0|0.0%|3.4|5.6|60.7%|8.0|3.2|0.60|1.20|1.40|2.20|19.8
10002|Tim Dunca|2009|马刺|10|10|37.3|7.8|15.0|52.0%|0.1|0.2|50.0%|3.3|6.9|47.8%|9.9|2.6|0.80|1.70|2.40|2.70|19.0
10002|Tim Dunca|2010|马刺|6|6|35.3|5.5|11.5|47.8%|0.0|0.0|0.0%|1.7|2.7|62.5%|10.5|2.7|0.50|2.50|3.00|2.83|12.7
10002|Tim Dunca|2011|马刺|14|14|33.1|7.2|14.6|49.5%|0.0|0.1|0.0%|2.9|4.1|70.7%|9.4|2.8|0.71|2.07|1.50|2.14|17.4
10002|Tim Dunca|2012|马刺|21|21|35.0|7.2|15.3|47.0%|0.0|0.0|0.0%|3.8|4.7|80.6%|10.2|1.9|0.81|1.62|2.00|2.52|18.1
10002|Tim Dunca|2013|马刺|23|23|32.7|6.5|12.4|52.3%|0.0|0.1|0.0%|3.3|4.3|76.0%|9.2|2.0|0.30|1.26|1.13|2.26|16.3
10003|Tiago Splitte|2010|马刺|3|0|16.7|3.3|5.3|62.5%|0.0|0.0|0.0%|0.0|1.0|0.0%|4.7|0.3|1.00|0.33|0.67|1.33|6.7
10003|Tiago Splitte|2011|马刺|13|0|12.9|2.3|3.6|63.8%|0.0|0.0|0.0%|1.2|3.3|37.2%|2.8|0.8|0.38|0.31|0.69|1.85|5.8
10003|Tiago Splitte|2012|马刺|19|15|20.4|2.4|4.4|53.6%|0.0|0.1|0.0%|1.4|1.7|78.8%|3.1|1.2|0.79|0.74|1.26|2.42|6.1
10003|Tiago Splitte|2013|马刺|23|18|22.4|2.7|4.3|61.0%|0.0|0.0|0.0%|2.2|3.1|71.8%|6.1|2.0|0.70|0.48|0.78|2.30|7.5
10004|Boris Dia|2005|太阳|20|20|39.8|7.6|14.4|52.6%|0.1|0.3|42.9%|3.4|4.4|76.1%|6.7|5.2|0.90|1.10|2.75|3.20|18.7
10004|Boris Dia|2006|太阳|10|0|23.5|2.8|5.9|47.5%|0.0|0.6|0.0%|1.0|1.5|66.7%|3.2|3.0|0.70|0.20|1.70|1.80|6.6
10004|Boris Dia|2007|太阳|5|2|35.6|7.0|12.8|54.7%|0.0|1.4|0.0%|0.6|1.2|50.0%|5.6|4.6|0.60|0.80|2.20|4.40|14.6
10004|Boris Dia|2009|山猫|4|4|38.0|3.5|7.0|50.0%|0.2|2.2|11.1%|0.2|0.5|50.0%|5.0|4.0|0.25|0.75|3.00|2.75|7.5
10004|Boris Dia|2011|马刺|14|14|24.7|2.6|5.0|51.4%|0.6|1.3|50.0%|0.4|0.6|75.0%|5.2|2.5|0.79|0.29|1.07|2.07|6.2
10004|Boris Dia|2012|马刺|16|1|17.1|1.5|3.4|44.4%|0.3|0.8|38.5%|0.8|0.9|85.7%|2.5|1.8|0.25|0.19|0.81|1.75|4.1
10004|Boris Dia|2013|马刺|23|3|26.3|3.5|7.0|50.0%|0.8|2.0|40.0%|1.4|2.1|68.8%|4.8|3.4|0.61|0.13|1.26|1.91|9.2
10005|Manu Ginobil|2002|马刺|24|0|27.5|3.0|7.7|38.6%|1.2|3.0|38.4%|2.3|3.1|75.7%|3.8|2.9|1.71|0.38|1.50|2.58|9.4
10005|Manu Ginobil|2003|马刺|10|0|28.0|4.2|9.4|44.7%|1.0|3.5|28.6%|3.6|4.4|81.8%|5.3|3.1|1.70|0.10|2.10|3.00|13.0
10005|Manu Ginobil|2004|马刺|23|15|33.6|6.3|12.4|50.7%|1.8|4.2|43.8%|6.4|8.0|79.5%|5.8|4.2|1.22|0.26|2.87|3.00|20.8
10005|Manu Ginobil|2005|马刺|13|11|32.8|5.8|12.1|48.4%|1.1|3.2|33.3%|5.6|6.7|83.9%|4.5|3.0|1.46|0.54|2.54|3.31|18.4
10005|Manu Ginobil|2006|马刺|20|0|30.1|5.0|12.3|40.1%|1.9|5.0|38.4%|4.8|5.8|83.6%|5.5|3.7|1.65|0.20|2.10|3.05|16.6
10005|Manu Ginobil|2007|马刺|17|6|32.9|5.8|13.6|42.2%|2.2|6.0|37.3%|4.1|4.5|89.6%|3.8|3.9|0.59|0.29|2.76|2.76|17.8
10005|Manu Ginobil|2009|马刺|10|10|35.2|5.8|14.0|41.4%|2.0|6.0|33.3%|5.8|6.7|86.6%|3.7|6.0|2.60|0.20|3.00|3.00|19.4
10005|Manu Ginobil|2010|马刺|5|5|34.8|6.2|14.0|44.3%|1.8|5.6|32.1%|6.4|8.2|78.0%|4.0|4.2|2.60|0.60|3.40|2.60|20.6
10005|Manu Ginobil|2011|马刺|14|2|27.9|4.6|10.4|44.8%|1.6|4.9|33.8%|3.4|4.0|85.7%|3.5|4.0|0.71|0.29|3.00|2.57|14.4
10005|Manu Ginobil|2012|马刺|21|3|26.7|3.7|9.2|39.9%|1.4|4.6|30.2%|2.8|3.8|73.8%|3.7|5.0|1.14|0.29|2.62|2.48|11.5
10005|Manu Ginobil|2013|马刺|23|0|25.5|4.5|10.3|43.9%|1.8|4.6|39.0%|3.5|4.1|86.2%|3.3|4.1|1.57|0.09|2.26|2.61|14.3
10006|Danny Gree|2010|马刺|4|0|1.8|0.5|1.5|33.3%|0.2|1.0|25.0%|0.0|0.0|0.0%|0.2|0.5|0.25|0.25|0.25|0.25|1.2
10006|Danny Gree|2011|马刺|14|12|20.6|2.7|6.5|41.8%|1.4|4.1|34.5%|0.5|0.7|70.0%|3.2|1.1|0.50|0.71|1.07|1.71|7.4
10006|Danny Gree|2012|马刺|21|21|31.9|4.0|8.9|44.6%|2.6|5.4|48.2%|0.6|0.7|80.0%|4.1|1.5|1.05|1.10|0.90|2.43|11.1
10006|Danny Gree|2013|马刺|23|23|23.0|3.4|6.9|49.1%|2.1|4.4|47.5%|0.4|0.5|81.8%|3.0|0.9|1.39|0.74|0.87|2.17|9.3
10007|Patty Mill|2009|开拓者|3|0|4.0|0.7|1.3|50.0%|0.3|0.3|100.0%|0.3|0.3|100.0%|0.0|1.0|0.00|0.00|0.33|0.33|2.0
10007|Patty Mill|2010|开拓者|2|0|2.5|0.0|1.0|0.0%|0.0|0.5|0.0%|0.0|0.0|0.0%|0.5|0.0|0.00|0.00|0.50|0.00|0.0
10007|Patty Mill|2011|马刺|8|0|3.9|0.8|1.4|54.5%|0.4|0.6|60.0%|0.0|0.0|0.0%|0.4|0.6|0.12|0.00|0.38|0.25|1.9
10007|Patty Mill|2012|马刺|9|0|3.4|0.6|1.1|50.0%|0.2|0.8|28.6%|0.0|0.0|0.0%|0.3|0.2|0.00|0.00|0.11|0.22|1.3
10007|Patty Mill|2013|马刺|23|0|15.3|2.7|6.1|44.7%|1.4|3.4|40.5%|0.4|0.6|76.9%|1.5|1.4|0.74|0.04|0.61|1.35|7.3
10008|Kawhi Leonar|2011|马刺|14|14|27.1|3.2|6.4|50.0%|1.3|2.9|45.0%|0.9|1.1|81.3%|5.9|0.6|1.21|0.43|0.93|1.64|8.6
10008|Kawhi Leonar|2012|马刺|21|21|36.9|5.5|10.0|54.5%|1.1|2.8|39.0%|1.5|2.3|63.3%|9.0|1.0|1.76|0.52|1.10|1.90|13.5
10008|Kawhi Leonar|2013|马刺|23|23|32.0|5.3|10.4|51.0%|1.3|3.2|41.9%|2.3|3.1|73.6%|6.7|1.7|1.70|0.61|1.26|2.87|14.3
10009|Marco Belinell|2010|黄蜂|6|6|28.8|3.8|10.5|36.5%|1.3|4.3|30.8%|0.7|0.7|100.0%|0.8|0.7|0.83|0.00|0.67|2.00|9.7
10009|Marco Belinell|2012|公牛|12|7|27.1|3.7|8.9|41.1%|1.3|3.9|34.0%|2.4|2.8|87.9%|2.9|2.6|0.42|0.00|1.25|2.17|11.1
10009|Marco Belinell|2013|马刺|23|0|15.5|1.9|4.3|44.4%|0.7|1.7|42.1%|0.9|1.0|95.5%|2.3|0.8|0.13|0.00|0.52|1.00|5.4
10010|Cory Josep|2012|马刺|20|0|9.6|1.3|2.8|46.4%|0.1|0.6|18.2%|0.2|0.6|45.5%|1.6|1.2|0.30|0.10|0.50|0.75|3.0
10010|Cory Josep|2013|马刺|17|0|5.1|1.0|2.1|48.6%|0.0|0.2|0.0%|0.8|1.1|77.8%|0.5|0.5|0.18|0.00|0.24|0.41|2.8
10011|Jeff Ayre|2009|开拓者|3|0|5.7|0.7|1.3|50.0%|0.0|0.0|0.0%|1.0|1.3|75.0%|0.7|0.0|0.67|1.00|0.33|0.33|2.3
10011|Jeff Ayre|2011|步行者|4|0|2.2|0.2|0.8|33.3%|0.0|0.0|0.0%|0.0|0.0|0.0%|0.5|0.0|0.00|0.00|0.00|0.50|0.5
10011|Jeff Ayre|2012|步行者|9|0|7.9|0.9|2.7|33.3%|0.0|0.1|0.0%|0.0|0.0|0.0%|2.0|0.1|0.00|0.22|0.33|1.56|1.8
10011|Jeff Ayre|2013|马刺|17|0|3.8|0.4|0.8|46.2%|0.0|0.0|0.0%|0.3|0.5|62.5%|1.1|0.3|0.00|0.00|0.06|0.35|1.0
10012|Matt Bonne|2006|马刺|9|0|2.8|0.2|0.8|28.6%|0.1|0.4|25.0%|0.2|0.2|100.0%|0.3|0.0|0.22|0.00|0.33|0.67|0.8
10012|Matt Bonne|2007|马刺|2|0|4.5|1.0|1.5|66.7%|0.0|0.0|0.0%|0.0|0.0|0.0%|1.0|1.0|0.00|0.00|0.00|0.00|2.0
10012|Matt Bonne|2008|马刺|5|5|20.0|1.0|4.6|21.7%|0.6|2.6|23.1%|0.4|0.4|100.0%|3.2|0.0|0.60|0.40|0.40|2.00|3.0
10012|Matt Bonne|2009|马刺|10|0|17.3|1.9|4.4|43.2%|1.0|2.7|37.0%|0.2|0.2|100.0%|3.2|0.4|0.10|0.30|0.70|2.20|5.0
10012|Matt Bonne|2010|马刺|6|0|20.5|2.0|4.2|48.0%|1.0|3.0|33.3%|1.3|1.7|80.0%|3.2|0.3|0.17|0.17|0.17|3.00|6.3
10012|Matt Bonne|2011|马刺|13|0|12.7|0.8|2.5|31.3%|0.6|1.8|34.8%|0.2|0.4|60.0%|1.9|0.7|0.15|0.31|0.23|1.85|2.4
10012|Matt Bonne|2012|马刺|20|1|13.3|1.4|3.0|47.5%|0.8|1.6|46.9%|0.5|0.6|83.3%|1.9|0.3|0.25|0.25|0.10|1.75|4.0
10012|Matt Bonne|2013|马刺|22|2|6.2|0.5|1.0|47.6%|0.2|0.5|33.3%|0.1|0.2|75.0%|0.6|0.5|0.09|0.05|0.09|0.55|1.2
10014|Austin Day|2012|灰熊|4|0|5.0|0.8|2.0|37.5%|0.0|0.2|0.0%|0.2|0.2|100.0%|0.2|0.0|0.00|0.25|0.25|0.50|1.8
10014|Austin Day|2013|马刺|1|0|6.0|0.0|2.0|0.0%|0.0|0.0|0.0%|0.0|0.0|0.0%|1.0|0.0|0.00|0.00|0.00|0.00|0.0
10016|Aron Bayne|2012|马刺|4|1|5.8|1.0|1.8|57.1%|0.0|0.0|0.0%|0.0|0.0|0.0%|1.2|0.0|0.00|0.00|0.25|1.00|2.0
10016|Aron Bayne|2013|马刺|14|0|7.2|0.9|1.7|50.0%|0.0|0.1|0.0%|0.6|0.7|80.0%|2.2|0.0|0.21|0.00|0.50|1.07|2.3
10017|Zach Randolp|2001|开拓者|1|0|1.0|0.0|0.0|0.0%|0.0|0.0|0.0%|0.0|0.0|0.0%|0.0|0.0|0.00|0.00|0.00|0.00|0.0
10017|Zach Randolp|2002|开拓者|7|4|29.3|4.6|8.7|52.5%|0.0|0.0|0.0%|4.7|5.3|89.2%|8.7|1.6|0.43|0.29|1.86|2.43|13.9
10017|Zach Randolp|2010|灰熊|13|13|39.6|7.7|17.2|44.6%|0.2|0.6|25.0%|6.7|8.2|82.1%|10.8|2.4|1.08|0.77|2.08|3.46|22.2
10017|Zach Randolp|2011|灰熊|7|7|35.4|5.3|12.6|42.0%|0.0|0.6|0.0%|3.1|5.0|62.9%|9.9|0.9|1.00|0.57|1.57|3.57|13.7
10017|Zach Randolp|2012|灰熊|15|15|36.9|6.6|14.3|46.0%|0.0|0.1|0.0%|4.2|6.3|67.0%|10.0|1.6|0.67|0.47|2.07|3.47|17.4
10017|Zach Randolp|2013|灰熊|6|6|39.0|7.0|17.3|40.4%|0.0|0.2|0.0%|4.2|6.8|61.0%|8.7|2.3|0.83|0.17|1.67|2.17|18.2
10018|Marc Gaso|2010|灰熊|13|13|39.9|5.5|10.8|51.1%|0.0|0.2|0.0%|3.9|5.6|69.9%|11.2|2.2|1.08|2.15|2.00|3.38|15.0
10018|Marc Gaso|2011|灰熊|7|7|37.3|5.1|9.9|52.2%|0.0|0.1|0.0%|4.9|6.1|79.1%|6.7|3.1|0.29|1.86|1.86|3.57|15.1
10018|Marc Gaso|2012|灰熊|15|15|40.6|6.2|13.7|45.4%|0.0|0.0|0.0%|4.8|6.0|80.0%|8.5|3.2|0.87|2.20|1.20|3.53|17.2
10018|Marc Gaso|2013|灰熊|7|7|42.7|6.7|16.6|40.5%|0.0|0.1|0.0%|3.9|4.9|79.4%|7.7|4.4|1.71|0.86|1.71|3.86|17.3
10019|Mike Conle|2010|灰熊|13|13|39.0|5.5|14.1|38.8%|0.8|2.8|29.7%|3.4|4.1|83.0%|3.8|6.4|1.08|0.23|2.31|3.00|15.2
10019|Mike Conle|2011|灰熊|7|7|39.6|4.6|10.9|42.1%|1.6|3.1|50.0%|3.4|4.6|75.0%|3.3|7.1|0.86|0.00|2.29|2.71|14.1
10019|Mike Conle|2012|灰熊|15|15|38.3|5.5|14.4|38.4%|1.2|4.3|28.1%|4.7|6.2|76.3%|4.7|7.1|1.73|0.33|2.27|2.27|17.0
10019|Mike Conle|2013|灰熊|7|7|38.1|6.3|14.6|43.1%|0.4|3.9|11.1%|2.9|3.7|76.9%|4.6|7.9|2.00|0.14|2.14|2.00|15.9
10020|Tayshaun Princ|2002|活塞|15|3|25.5|3.3|7.7|42.6%|0.9|3.2|29.2%|1.9|2.5|76.3%|3.8|1.5|0.53|0.87|1.07|1.33|9.4
10020|Tayshaun Princ|2003|活塞|23|23|34.6|3.8|9.2|41.0%|0.6|2.1|26.5%|1.8|2.4|74.5%|6.0|2.3|1.09|1.35|0.83|2.65|9.9
10020|Tayshaun Princ|2004|活塞|25|25|40.9|5.3|12.3|43.3%|0.9|2.4|36.7%|1.9|2.4|80.0%|6.3|3.3|1.04|0.36|1.48|2.00|13.4
10020|Tayshaun Princ|2005|活塞|18|18|41.4|5.9|12.8|45.9%|1.2|2.6|45.7%|3.5|4.2|82.9%|5.7|3.0|0.67|0.83|1.72|1.28|16.4
10020|Tayshaun Princ|2006|活塞|16|16|41.6|5.2|12.5|41.5%|1.1|2.8|40.9%|2.6|3.4|75.9%|6.4|3.8|0.94|0.31|1.88|1.88|14.1
10020|Tayshaun Princ|2007|活塞|17|17|39.5|5.9|12.2|48.1%|0.5|1.5|32.0%|1.6|2.0|79.4%|5.5|3.2|0.82|0.47|1.88|1.76|13.8
10020|Tayshaun Princ|2008|活塞|4|4|32.2|1.8|6.8|25.9%|0.2|1.2|20.0%|0.0|0.0|0.0%|3.5|1.2|0.25|0.00|1.25|1.00|3.8
10020|Tayshaun Princ|2012|灰熊|15|15|30.3|2.9|8.1|35.5%|0.3|1.3|26.3%|0.9|1.5|60.9%|3.8|1.9|0.47|0.33|0.67|1.20|7.0
10020|Tayshaun Princ|2013|灰熊|7|6|16.1|1.4|3.7|38.5%|0.1|0.6|25.0%|0.0|0.0|0.0%|1.4|0.9|0.14|0.00|0.14|1.14|3.0
10021|Courtney Le|2008|魔术|21|16|26.2|3.2|7.3|43.5%|0.6|2.1|27.3%|1.1|1.2|88.5%|1.9|1.3|0.90|0.14|0.95|2.00|8.0
10021|Courtney Le|2012|凯尔特人|4|0|9.8|0.2|1.2|20.0%|0.0|0.5|0.0%|1.0|1.0|100.0%|0.5|0.2|0.50|0.00|0.00|0.75|1.5
10021|Courtney Le|2013|灰熊|7|7|32.0|3.6|8.6|41.7%|0.9|2.7|31.6%|2.0|2.6|77.8%|2.0|1.6|0.71|0.29|0.86|2.86|10.0
10022|Tony Alle|2004|凯尔特人|7|3|12.9|1.1|2.6|44.4%|0.0|0.0|0.0%|0.4|1.0|42.9%|1.7|0.3|0.43|0.29|0.71|2.43|2.7
10022|Tony Alle|2007|凯尔特人|15|0|4.3|0.6|1.1|56.3%|0.0|0.1|0.0%|0.1|0.3|40.0%|0.2|0.2|0.13|0.00|0.07|0.33|1.3
10022|Tony Alle|2008|凯尔特人|10|0|6.0|0.4|0.8|50.0%|0.0|0.0|0.0%|0.1|0.1|100.0%|0.9|0.3|0.20|0.00|0.10|0.40|0.9
10022|Tony Alle|2009|凯尔特人|24|0|16.3|2.0|4.1|48.0%|0.0|0.2|0.0%|1.2|1.5|77.8%|1.7|0.7|1.04|0.58|0.96|2.42|5.1
10022|Tony Alle|2010|灰熊|13|13|26.9|3.3|7.8|42.6%|0.1|0.5|14.3%|2.1|3.2|65.9%|2.9|1.5|1.92|0.38|1.85|3.31|8.8
10022|Tony Alle|2011|灰熊|7|7|24.3|2.6|6.4|40.0%|0.0|0.7|0.0%|1.7|2.4|70.6%|3.1|0.7|1.29|1.00|1.43|3.00|6.9
10022|Tony Alle|2012|灰熊|15|15|28.1|3.6|8.3|43.2%|0.1|0.5|25.0%|2.9|3.9|75.9%|6.1|1.8|2.00|0.33|1.27|3.20|10.3
10022|Tony Alle|2013|灰熊|7|1|32.9|5.0|10.3|48.6%|0.0|1.0|0.0%|2.3|3.0|76.2%|7.7|1.4|1.71|0.14|1.71|3.29|12.3
10023|Vince Carte|1999|猛龙|3|3|39.7|5.0|16.7|30.0%|0.3|3.3|10.0%|9.0|10.3|87.1%|6.0|6.3|1.00|1.33|2.67|4.00|19.3
10023|Vince Carte|2000|猛龙|12|12|44.9|10.2|23.3|43.6%|2.1|5.1|41.0%|4.8|6.2|78.4%|6.5|4.7|1.67|1.67|2.25|3.75|27.2
10023|Vince Carte|2004|网|4|4|44.8|8.8|24.0|36.5%|1.5|4.8|31.6%|7.8|9.0|86.1%|8.5|5.8|2.25|0.00|3.75|4.25|26.8
10023|Vince Carte|2005|网|11|11|40.9|10.3|22.2|46.3%|1.3|5.3|24.1%|7.8|9.8|79.6%|7.0|5.3|1.82|0.55|2.36|3.09|29.6
10023|Vince Carte|2006|网|12|12|40.6|7.8|19.6|39.6%|1.8|4.5|38.9%|5.1|7.3|69.3%|6.8|5.3|0.92|0.58|3.17|2.92|22.3
10023|Vince Carte|2009|魔术|14|14|34.3|5.3|13.1|40.2%|0.9|3.6|23.5%|4.1|4.9|82.6%|4.2|2.3|0.86|0.21|1.57|3.57|15.5
10023|Vince Carte|2011|小牛|4|0|26.8|3.0|10.2|29.3%|0.8|2.5|30.0%|1.5|2.0|75.0%|5.5|0.2|1.25|0.50|1.50|2.75|8.2
10023|Vince Carte|2013|小牛|7|0|27.1|4.4|9.7|45.6%|2.1|4.4|48.4%|1.6|2.0|78.6%|3.6|2.4|0.43|0.29|0.86|1.71|12.6
10024|Quincy Pondexte|2010|黄蜂|3|0|3.0|0.3|2.0|16.7%|0.0|1.0|0.0%|0.0|0.0|0.0%|0.3|0.3|0.00|0.00|0.00|0.33|0.7
10024|Quincy Pondexte|2011|灰熊|7|0|16.3|1.7|2.6|66.7%|0.3|0.6|50.0%|1.0|1.3|77.8%|2.3|0.3|0.57|0.00|0.71|1.86|4.7
10024|Quincy Pondexte|2012|灰熊|15|0|23.8|3.1|6.3|48.9%|1.6|3.5|45.3%|1.1|1.9|60.7%|2.5|0.7|0.73|0.13|0.60|2.07|8.9
10025|Kosta Koufo|2009|爵士|9|0|3.4|0.4|1.1|40.0%|0.0|0.0|0.0%|0.0|0.0|0.0%|1.0|0.0|0.00|0.11|0.22|0.22|0.9
10025|Kosta Koufo|2010|掘金|1|0|2.0|1.0|1.0|100.0%|0.0|0.0|0.0%|0.0|0.0|0.0%|0.0|0.0|0.00|0.00|0.00|0.00|2.0
10025|Kosta Koufo|2011|掘金|3|2|8.7|0.3|1.0|33.3%|0.0|0.0|0.0%|0.0|0.0|0.0%|3.7|0.0|0.00|0.33|1.00|1.67|0.7
10025|Kosta Koufo|2012|掘金|6|2|16.7|1.2|3.2|36.8%|0.2|0.2|100.0%|0.8|1.0|83.3%|3.5|0.5|0.50|0.67|0.33|2.17|3.3
10025|Kosta Koufo|2013|灰熊|7|0|6.4|1.0|2.3|43.8%|0.0|0.0|0.0%|0.6|0.6|100.0%|2.1|0.3|0.29|0.43|0.43|1.00|2.6
10026|Beno Udri|2004|马刺|21|0|11.5|1.3|3.7|35.9%|0.5|1.8|27.0%|0.6|0.7|85.7%|0.8|1.0|0.43|0.05|0.95|0.95|3.7
10026|Beno Udri|2005|马刺|7|0|6.7|1.4|4.3|33.3%|0.1|0.9|16.7%|0.6|0.7|80.0%|0.6|1.1|0.00|0.00|0.43|1.14|3.6
10026|Beno Udri|2006|马刺|8|0|2.5|0.0|0.8|0.0%|0.0|0.2|0.0%|0.2|0.2|100.0%|0.1|0.1|0.00|0.00|0.38|0.25|0.2
10026|Beno Udri|2013|灰熊|7|0|16.4|3.0|6.4|46.7%|0.6|1.7|33.3%|1.3|1.9|69.2%|1.7|1.7|0.43|0.00|1.29|1.57|7.9
10028|Jon Leue|2012|灰熊|5|0|2.2|0.2|0.4|50.0%|0.0|0.0|0.0%|0.0|0.0|0.0%|0.6|0.0|0.20|0.20|0.00|0.20|0.4
10028|Jon Leue|2013|灰熊|3|0|7.7|1.0|2.3|42.9%|0.3|0.7|50.0%|0.7|0.7|100.0%|2.7|0.7|0.33|0.00|0.00|0.67|3.0
10031|Dwight Howar|2006|魔术|4|4|41.8|5.8|10.5|54.8%|0.0|0.0|0.0%|3.8|8.2|45.5%|14.8|1.8|0.50|1.00|4.25|3.25|15.2
10031|Dwight Howar|2007|魔术|10|10|42.1|7.2|12.4|58.1%|0.0|0.0|0.0%|4.5|8.3|54.2%|15.8|0.9|0.80|3.40|3.20|3.80|18.9
10031|Dwight Howar|2008|魔术|23|23|39.3|7.0|11.7|60.1%|0.0|0.1|0.0%|6.3|9.9|63.6%|15.3|1.9|0.87|2.61|2.91|4.43|20.3
10031|Dwight Howar|2009|魔术|14|14|35.5|6.1|10.0|61.4%|0.0|0.0|0.0%|5.9|11.3|51.9%|11.1|1.4|0.79|3.50|3.64|4.21|18.1
10031|Dwight Howar|2010|魔术|6|6|43.0|8.5|13.5|63.0%|0.0|0.2|0.0%|10.0|14.7|68.2%|15.5|0.5|0.67|1.83|5.50|4.17|27.0
10031|Dwight Howar|2012|湖人|4|4|31.5|6.5|10.5|61.9%|0.0|0.0|0.0%|4.0|9.0|44.4%|10.8|1.0|0.50|2.00|4.00|4.25|17.0
10031|Dwight Howar|2013|火箭|6|6|38.5|9.7|17.7|54.7%|0.0|0.0|0.0%|6.7|10.7|62.5%|13.7|1.8|0.67|2.83|3.17|4.17|26.0
10032|James Harde|2009|雷霆|6|0|20.0|2.0|5.2|38.7%|1.0|2.7|37.5%|2.7|3.2|84.2%|2.5|1.8|1.00|0.17|0.50|2.33|7.7
